"Average Groups Contribution to dissimilarity","Porous Contaminated x Karst-Porous","Porous Contaminated x Mine","Porous Contaminated x Subsurface saline","Porous Contaminated x Porous","Porous Contaminated x Geyser","Karst-Porous x Mine","Karst-Porous x Subsurface saline","Karst-Porous x Porous","Karst-Porous x Geyser","Mine x Subsurface saline","Mine x Porous","Mine x Geyser","Subsurface saline x Porous","Subsurface saline x Geyser","Porous x Geyser"
"Unclassified.genus.in.Elusimicrobia",1.26637530701489e-05,1.24705356296555e-05,1.16173797036922e-05,1.32562562540827e-05,1.2446371959491e-05,4.71751045959239e-06,5.80268238801677e-06,4.02017789317387e-06,4.62192514419265e-06,4.75649367556013e-06,2.46269919299093e-06,3.34352370290867e-06,4.95521969635349e-06,4.70403753685786e-06,2.47151792913429e-06
"Unclassified.genus.in.Enterobacterales",0.000336158094851657,0.000290260140233663,0.000350468980058848,0.000331648539053999,0.000333955505229843,0.000127220147349581,0.000226724119549933,0.000209752932930304,0.000207546172536343,0.000200469479841023,0.000190037772965823,0.000132025769464385,0.000193046258418465,0.000270109385357944,0.00024480946337828
"Unclassified.genus.in.Enterobacteriaceae",0.00180649665653971,0.00175709474225514,0.000524365474168062,0.000525831444746932,0.000510614450546311,0.00126879203240973,0.00152512878288193,0.00154341864501285,0.00174385639924308,0.00147554642846627,0.0014882783061992,0.00168871606042942,0.000231247508787139,0.000282215243241145,0.000263316587729628
"Unclassified.genus.in.Enterococcaceae",1.98878013838832e-05,1.59943528689013e-05,4.43448720424552e-05,2.72335316215875e-05,1.88922846136752e-05,9.70667009915973e-06,4.77474143214204e-05,2.83295670211659e-05,9.68682725008405e-06,4.55749662273875e-05,2.4682407355698e-05,7.61858611755799e-06,4.37452891562528e-05,4.77523968246495e-05,2.74686959022271e-05
"Unclassified.genus.in.Entomoplasmataceae",1.10030674827579e-06,1.09287226635763e-06,9.84196177553978e-07,1.04778173331081e-06,9.73575747999018e-07,2.63073206435563e-07,3.9973122107714e-07,3.03177265302698e-07,4.10047238960565e-07,2.36604648212491e-07,7.7748793027737e-08,2.59891502947244e-07,2.36059106515969e-07,2.65771060616342e-07,2.42437112150823e-07
"Unclassified.genus.in.Entomoplasmatales",2.00887616042024e-06,2.11656133982561e-06,5.78210079367569e-06,2.02096260721092e-06,3.04144734899028e-06,2.93974708082007e-07,5.57823705744761e-06,5.41604048256152e-07,1.73973844724583e-06,5.66436678590495e-06,3.88743965138685e-07,1.67127327879353e-06,5.58910626233554e-06,6.297071732308e-06,1.85217344630053e-06
"Unclassified.genus.in.Epsilonproteobacteria",1.01468641841526e-05,3.15202935885627e-05,1.12389918879468e-05,1.0034726663386e-05,1.05046135040226e-05,3.04297318240902e-05,9.76047789409889e-06,4.12090248875346e-06,5.16346251575851e-06,3.14716006775731e-05,3.05391973313578e-05,3.05048794364416e-05,9.65856616506033e-06,1.01643330763812e-05,5.69822179768522e-06
"Unclassified.genus.in.Erwiniaceae",8.4356270058174e-06,9.21684089250188e-06,8.48273295097829e-06,8.70257047225952e-06,7.77090152418747e-06,5.29503050315547e-06,7.03013412131728e-06,5.45261998002759e-06,5.00882729175513e-06,9.46473422889912e-06,2.11634062787793e-06,3.65262057909344e-06,8.14781919921502e-06,6.92162733669586e-06,4.02462346434453e-06
"Unclassified.genus.in.Erysipelotrichaceae",1.52717183496654e-05,1.48618212342332e-05,3.45761472564816e-05,1.75471198021266e-05,1.48692129656482e-05,1.13506187798869e-05,3.72175473469667e-05,1.60506858262548e-05,1.11142814598022e-05,4.06311744190646e-05,1.46233454760141e-05,7.17422950332719e-06,3.76068792565633e-05,4.08713114187325e-05,1.38535720131118e-05
"Unclassified.genus.in.Erythrobacteraceae",7.08768530064816e-05,7.35568333418626e-05,6.43951260990641e-05,5.92432993552366e-05,7.30336976809754e-05,4.83194799116915e-05,4.14617636602428e-05,5.452847248024e-05,5.82770231019471e-05,4.63564869983151e-05,5.67166416120838e-05,5.81365806979463e-05,4.81201008953839e-05,5.50667873937697e-05,5.51376457337854e-05
"Unclassified.genus.in.Eubacteriaceae",8.73405353425113e-07,8.55727882334734e-07,6.18566336768691e-06,8.60605850204304e-07,8.50121280629956e-07,2.07428168299429e-07,6.30632140319883e-06,1.92639314017018e-07,2.07148589851009e-07,6.37983497742232e-06,1.02739296774171e-07,1.44209813907388e-07,6.47875232887731e-06,6.36737638764087e-06,1.13716064384787e-07
"Unclassified.genus.in.Euryarchaeota",0.000214602488395588,0.000198556031289156,0.000319291765717118,0.000197901104149087,0.000216951991888444,0.000177099339394358,0.000309919110621461,0.000126754519047654,8.36829469425221e-05,0.000261495205079325,0.000133708455771911,0.000192703764746393,0.000279905356580071,0.00031903755074386,0.000120910283134065
"Unclassified.genus.in.Ferroplasmaceae",3.99968878762581e-07,2.13202133233231e-07,3.03140410733022e-07,2.20993480634679e-07,1.94052466001248e-07,3.32941097688739e-07,3.79958517145816e-07,3.37048009270537e-07,3.22880622893625e-07,2.09619661130575e-07,1.11995225285794e-07,7.94803224645748e-08,2.1941760212975e-07,2.05738780505286e-07,9.25056307925516e-08
"Unclassified.genus.in.Fervidobacteriaceae",4.76611953765232e-07,2.04211408264309e-07,2.59464263110494e-07,2.04211408264309e-07,2.19625750349513e-07,3.46651475494111e-07,4.07903061929065e-07,3.46651475494111e-07,3.79026310198861e-07,9.25460084278864e-08,0,5.83094163030907e-08,9.25460084278864e-08,1.37338480940921e-07,5.83094163030907e-08
"Unclassified.genus.in.Fibrobacteres",1.85858717134962e-06,1.75450985858349e-06,1.67659457995036e-06,2.40288832083302e-06,1.68585356729961e-06,6.47111981086923e-07,7.24539656246678e-07,1.7579926507845e-06,8.54841709159194e-07,2.44725410294431e-07,1.60756232599131e-06,5.33533400237664e-07,1.60756232599131e-06,4.92318678486955e-07,1.65213624983938e-06
"Unclassified.genus.in.Firmicutes",0.000856211765340531,0.00106576960823606,0.00166247009849209,0.00112249130279419,0.00113508102793895,0.000696658904772266,0.00149827423380831,0.000737405667929513,0.000574884118337366,0.00134451457511776,0.000834424914144545,0.000979946207888744,0.00136752804849636,0.00170751011999757,0.00102401847432164
"Unclassified.genus.in.Flammeovirgaceae",1.1479705262387e-06,7.84389985188828e-07,8.19270700080559e-07,1.96332097393566e-05,1.43902933812271e-06,1.0582855579258e-06,9.81750328160341e-07,1.96489837351693e-05,1.61845194998399e-06,6.87053334297346e-07,1.96082372033819e-05,1.12264894198228e-06,1.96082372033819e-05,1.33824985505405e-06,1.98032086662658e-05
"Unclassified.genus.in.Flavobacteriaceae",0.000239696030862782,0.000386003203931442,0.000475706570079953,0.00143694200877557,0.000235282277748868,0.000427905458283219,0.000525897201909556,0.00147837568245441,0.000171200503740762,0.000463425405596728,0.00141478353777823,0.000401077944128764,0.001404715467813,0.000482635555323209,0.00144462316350065
"Unclassified.genus.in.Flavobacteriales",0.00027849524788084,0.00067307397697923,0.000396664999793386,0.000759611243126669,0.0101183196437108,0.000668649479971859,0.000343232732121178,0.000748009635052889,0.010215858831917,0.000627029370938433,0.000770323762498888,0.00992630447888723,0.000724173552404927,0.0100392604959578,0.00987309588749514
"Unclassified.genus.in.Flavobacteriia",3.19487595375762e-05,3.23892356122185e-05,6.81622718668849e-05,8.17240708070779e-05,3.36708469005678e-05,9.20421235687052e-06,6.99390822772367e-05,8.33782497023967e-05,1.51395033200001e-05,7.07885114504002e-05,8.47889024240583e-05,1.57793060275064e-05,7.76087487646505e-05,6.66973798306849e-05,8.04704516202322e-05
"Unclassified.genus.in.Francisellaceae",1.23364264447288e-06,2.01303622570954e-05,1.98276049697192e-06,1.48533888201188e-06,1.40114384102039e-06,1.98847526118126e-05,1.40108810714924e-06,8.68909915344546e-07,8.44662298025738e-07,2.01449773760642e-05,1.99813116044416e-05,1.99906736366907e-05,1.64674923575609e-06,1.60484275729032e-06,1.13719273836484e-06
"Unclassified.genus.in.Frankiaceae",2.50692492961567e-07,5.09218641677905e-08,5.09218641677905e-08,7.87865854175965e-08,1.77100314006125e-07,2.32065007744146e-07,2.32065007744146e-07,2.34351736950844e-07,3.00114241181777e-07,0,3.88743965138685e-08,1.41312332036241e-07,3.88743965138685e-08,1.41312332036241e-07,1.64871312772292e-07
"Unclassified.genus.in.Frankiales",3.1149263465551e-06,1.08045024242894e-05,1.63328084710994e-06,1.66469302900351e-06,2.51114714252479e-06,1.01014954862958e-05,2.89659750472837e-06,3.06839323650435e-06,3.52810599321149e-06,1.09124089505976e-05,1.1034326418791e-05,1.08345589339129e-05,8.73081208929444e-07,1.83722758242735e-06,1.68378839235925e-06
"Unclassified.genus.in.Fusobacteriaceae",1.24160801864092e-06,1.12614221072818e-06,4.75644436951978e-06,1.11500755290073e-06,1.09818003535761e-06,4.4671075545552e-07,4.61546936265556e-06,4.48085675696683e-07,4.43232520479929e-07,4.70979270288239e-06,9.48720091567655e-08,8.92519731473598e-08,4.6948096307906e-06,4.67351976172314e-06,1.27354277898172e-07
"Unclassified.genus.in.Fusobacteriales",2.62164646692824e-06,2.76452885841161e-06,8.17822547713025e-06,1.81223832582029e-06,1.71588746687309e-06,3.02833023798058e-06,8.56421258218702e-06,1.6984483365405e-06,1.73784470575895e-06,8.3548916823211e-06,2.31969685880867e-06,2.28541794795105e-06,8.77345896655142e-06,8.68029991429518e-06,1.77960799776463e-07
"Unclassified.genus.in.Fusobacteriia",1.8497260044598e-06,1.31098358969482e-06,1.45179449077995e-06,1.26710395460238e-06,1.20119572252894e-06,1.33115036539203e-06,1.85509470422605e-06,1.32657690697863e-06,1.3702195590084e-06,1.35633038856493e-06,7.7748793027737e-08,3.32027522972422e-07,1.30322048119406e-06,1.21952378953678e-06,3.30035965464128e-07
"Unclassified.genus.in.Gallionellaceae",0.000146723963397208,0.00014194208335759,0.000169708153247979,0.000139680506742335,0.000205876040554569,2.79320567048792e-05,6.22775340286033e-05,2.53482419766548e-05,0.000106474853420152,6.3732696651735e-05,6.76640680366733e-06,0.000117124318654362,6.01822050544775e-05,0.000114700238070606,0.000111541721065448
"Unclassified.genus.in.Gammaproteobacteria",0.00144643927081905,0.00207794927531407,0.00518144349390905,0.00125835350664699,0.00166522038461325,0.00206370894609469,0.00530464635717379,0.00109910363980182,0.00139021680088357,0.00478514945234949,0.00201723516658424,0.00232845825099542,0.00528503976768471,0.00572764531943685,0.0013244345496869
"Unclassified.genus.in.Gemmatimonadaceae",6.92737797758268e-06,4.0270135039928e-06,3.33476685368335e-06,3.26222332102058e-06,7.66779521811361e-06,6.30428945539918e-06,6.17509511266108e-06,6.22056452940543e-06,9.90992281055882e-06,2.66403326660721e-06,2.46779003754481e-06,7.06022824001743e-06,1.66975566756283e-06,6.43103940641801e-06,6.1497376991115e-06
"Unclassified.genus.in.Gemmatimonadales",6.53384309545419e-06,9.52398485401354e-06,2.20126824413924e-06,2.63044367455965e-06,7.29467855111725e-06,1.12198228469217e-05,6.71787694929832e-06,6.58757464285525e-06,1.06646038959247e-05,9.0884506119605e-06,9.18437914510091e-06,1.17182199337266e-05,1.66376663818427e-06,6.39423441775539e-06,6.67888032920039e-06
"Unclassified.genus.in.Gemmatimonadetes",5.42533418377972e-05,3.74171777002219e-05,3.60503054209945e-05,3.78199660082833e-05,5.79782429516855e-05,6.73140314968855e-05,4.81544195785115e-05,4.63298445183032e-05,7.75210796363235e-05,3.97696917692195e-05,4.86728088973837e-05,3.71650578395354e-05,3.02073838984817e-05,5.92099658670082e-05,6.50935979033223e-05
"Unclassified.genus.in.Geobacteraceae",0.000287448778857367,0.000289764867495917,0.000285019091869613,0.00106464618453303,0.000297873873642742,2.17232691110789e-05,1.83198786846654e-05,0.000906159664083618,3.49854234930499e-05,1.7109608986017e-05,0.000912388518483089,2.89805827257989e-05,0.000905362776983444,3.22851873898366e-05,0.00091190348186357
"Unclassified.genus.in.Geodermatophilaceae",8.02589511258694e-06,7.43929390400467e-06,5.26356579400027e-06,5.82858673341524e-06,8.19829779776607e-06,6.16442132440499e-06,6.38781088706499e-06,7.47526096704035e-06,9.96839777784476e-06,5.85131620314615e-06,6.37887899878624e-06,9.03797868656099e-06,3.7726549057963e-06,6.55879445338439e-06,6.66009021624929e-06
"Unclassified.genus.in.Granulosicoccaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unclassified.genus.in.Hafniaceae",3.98527492480816e-06,2.24854582289071e-05,6.49451550810842e-06,1.94610006498709e-05,3.40698159970801e-06,2.25678432551968e-05,6.49384804278561e-06,1.97164975021726e-05,3.0367898526191e-06,2.32045423268538e-05,2.78665308352851e-05,2.24211415021714e-05,2.06394550216659e-05,5.74800194451975e-06,2.0170119247127e-05
"Unclassified.genus.in.Hahellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unclassified.genus.in.Halanaerobiaceae",2.58722754139911e-07,2.45234347662755e-07,2.70492253198569e-07,2.71798374242222e-07,2.5591115235142e-07,4.28980031438969e-08,1.19993786621464e-07,1.00070886394108e-07,7.64093911813948e-08,1.11344180709803e-07,7.7748793027737e-08,4.82174077124257e-08,1.33468534421687e-07,1.05647797791054e-07,1.03030875008226e-07
"Unclassified.genus.in.Halanaerobiales",4.83148054413431e-07,4.62710677708972e-07,5.31665402700014e-07,4.41909732657663e-07,4.70351453524543e-07,1.40283837684495e-07,2.33143308563026e-07,1.08251176824986e-07,1.5285882637226e-07,2.03248960621009e-07,6.8492864516114e-08,1.10486200380788e-07,1.80012171216435e-07,2.11629598040923e-07,9.4754441184166e-08
"Unclassified.genus.in.Halieaceae",0.000123051316681875,9.05412977134006e-05,0.0001055997625103,8.56948423868514e-05,0.00012112737509805,0.000124180053220773,0.000112558486338851,0.000125976894846625,0.000160616773842942,0.000106933826928461,7.59956591933509e-05,0.000113060534921828,0.000111562673440426,0.000156665988745685,0.000100508891762975
"Unclassified.genus.in.Haloarculaceae",3.86790746258155e-06,1.59803014404513e-06,1.5628652633624e-06,1.82716800028932e-06,1.77848258712647e-06,3.4842180247475e-06,3.40400397807102e-06,3.54722279422679e-06,3.54816493651073e-06,2.9999995105683e-07,7.33985569507691e-07,6.07645444453154e-07,8.52409826537518e-07,7.35445385179709e-07,1.03926702639046e-06
"Unclassified.genus.in.Halobacteria",2.82225563561884e-05,4.3126490750704e-05,1.9527751051684e-05,2.16087013782168e-05,2.46018301686873e-05,3.6096881301052e-05,2.2954397790095e-05,2.51337609892398e-05,2.82036547041569e-05,4.9017243114511e-05,4.7729305195249e-05,4.74131394680891e-05,8.61083366430778e-06,1.26998090260478e-05,1.46705589989526e-05
"Unclassified.genus.in.Halobacteriaceae",7.55913928994471e-07,3.36994961383261e-07,3.39393920743712e-07,4.04032978953905e-07,3.58834000042763e-07,6.36522639186167e-07,6.36808985824138e-07,6.46386333960587e-07,6.37035534049126e-07,5.04937079917908e-08,1.72620802184502e-07,1.00344830479127e-07,1.70186855761749e-07,9.95945012233548e-08,1.97854156076402e-07
"Unclassified.genus.in.Halobacteriales",2.8760129818498e-06,1.32861474483239e-05,2.41295245837844e-06,2.51345187494871e-06,2.69019067981839e-06,1.35057915270303e-05,1.33375565187477e-06,1.40158157980639e-06,1.59251078516635e-06,1.38664862993215e-05,1.38208206078638e-05,1.37129312811263e-05,5.72929005292341e-07,8.26371487084084e-07,9.87597267464115e-07
"Unclassified.genus.in.Halobacteriovoraceae",1.15414093107119e-07,1.13990363319885e-07,1.51343478501095e-07,1.13990363319885e-07,1.97069676408872e-07,8.46969848457487e-09,6.66424795028889e-08,8.46969848457487e-09,1.52516377336642e-07,5.9866720715229e-08,0,1.5153562287713e-07,5.9866720715229e-08,1.84884799838471e-07,1.5153562287713e-07
"Unclassified.genus.in.Halobacteroidaceae",1.40938171903787e-07,1.61655747689991e-07,1.43958103781122e-07,1.24722568288222e-07,1.45978715423135e-07,8.56163842286799e-08,5.70658955927095e-08,2.65578025050247e-08,6.28119863870466e-08,8.43698198889825e-08,6.8492864516114e-08,8.31446256207133e-08,3.55117219702923e-08,6.28433770675158e-08,4.35871983915783e-08
"Unclassified.genus.in.Haloferacaceae",1.40631202045412e-06,9.55366305896236e-07,1.31896783496395e-06,1.03788259882507e-06,1.02962669823077e-06,9.24009754359879e-07,1.236999629136e-06,9.97795695931471e-07,9.89111636013905e-07,5.9417914027101e-07,3.10995172110949e-07,2.69508122369584e-07,7.95330377471052e-07,7.64093768170638e-07,4.68857853467332e-07
"Unclassified.genus.in.Haloferacales",2.55768140216884e-06,2.00834854044443e-05,1.32454007763514e-06,1.50062115800359e-06,2.01399827998552e-06,1.97084808128114e-05,2.40515228844959e-06,2.48211086296378e-06,2.81382946798064e-06,2.04355237145058e-05,2.03607296267063e-05,2.01581760121632e-05,7.62482789862772e-07,1.30217892183201e-06,1.53582579084608e-06
"Unclassified.genus.in.Halomonadaceae",2.94628973939658e-05,1.86570625954107e-05,4.48581991151148e-05,2.12674824736215e-05,2.88299180232238e-05,2.84804606069545e-05,4.26376469357343e-05,2.75290233315195e-05,3.78127585312602e-05,5.17474427000713e-05,1.65833690564726e-05,2.018464894232e-05,4.32878566472182e-05,5.74371389688429e-05,2.80060513623246e-05
"Unclassified.genus.in.Halorubraceae",8.37467541922317e-07,5.16470550331077e-07,4.10329891618983e-07,3.95971718997326e-07,5.91233491159835e-07,8.32558227262176e-07,8.29017395891264e-07,8.4944141466524e-07,9.40327008405863e-07,3.94235541177216e-07,3.68380586923149e-07,5.6231794646941e-07,1.77160802840224e-07,4.27696782462211e-07,3.89840422909525e-07
"Unclassified.genus.in.Halothiobacillaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unclassified.genus.in.Helicobacteraceae",5.93898522835062e-05,6.29615151313955e-05,5.89289412597075e-05,8.53503908815177e-05,0.0442712874131741,7.21178376295412e-06,1.89087022718126e-05,5.81235617197436e-05,0.0443053667028549,2.14911550945249e-05,6.21248212741015e-05,0.0443107980156108,5.5089077351063e-05,0.0442958544545002,0.0442715610939775
"Unclassified.genus.in.Holophagales",9.45895380959102e-07,4.08246681301912e-07,4.17209077503109e-07,5.22232364824812e-07,6.54997328107361e-07,8.87846598435568e-07,8.70613974661341e-07,8.34371299479964e-07,9.29514741432494e-07,4.18506577374099e-08,2.33246379083211e-07,3.81834231397921e-07,2.54171707951916e-07,3.8359579176074e-07,5.17835226514248e-07
"Unclassified.genus.in.Holosporales",2.72106908900024e-07,2.68627630356665e-07,2.68627630356665e-07,2.77234388616067e-07,2.68858363290169e-07,1.526223910768e-08,1.526223910768e-08,4.7498729110543e-08,1.61765337800119e-08,0,3.88743965138685e-08,1.1956161099725e-09,3.88743965138685e-08,1.1956161099725e-09,3.94722045688548e-08
"Unclassified.genus.in.Hungateiclostridiaceae",1.54100536086017e-05,2.78227117157243e-05,2.45584936472698e-05,0.000149229787664516,1.56922696639577e-05,2.32067996552029e-05,2.54188575699122e-05,0.000149678146292868,4.69018741079932e-06,3.3359059133378e-05,0.00015023734759619,2.23057724890178e-05,0.000149078354083246,2.71590999035594e-05,0.000149778266117264
"Unclassified.genus.in.Hydrogenophilales",5.53137228881829e-06,4.72606635660446e-05,9.6513248899189e-06,5.27803610847358e-06,0.000673074725354137,4.5987786019505e-05,6.55939173587325e-06,1.47477955422449e-06,0.000675280252598624,4.75304517126289e-05,4.55673364658282e-05,0.000656133421581256,6.0397677600198e-06,0.000672661779438648,0.000676281606629752
