"","average","sd","ratio","ava","avb","cumsum","p"
"Leptospira",0.000650361239052033,0.00101485975719165,0.640838534037187,0.00024203270729895,0.00135224689314163,0.854834841450415,0.04995004995005
"Solimonas",0.000644936637398036,0.0010381649235941,0.62122753595381,0.000163873351585193,0.00124232194660258,0.855630069666085,0.0579420579420579
"Syntrophomonas",0.000633897908230855,0.000601191677736364,1.05440233407362,0.000794359095849462,0.00111400643878295,0.856411686763406,0.300699300699301
"Spirosoma",0.000622314307343727,0.00055408343595887,1.12314187170526,0.000264104663952129,0.00135428397226998,0.857179020897517,0.000999000999000999
"Lacunisphaera",0.000611181703655895,0.00107693687461144,0.56751859655322,3.54002375506166e-05,0.00122236340731179,0.857932628162889,0.35964035964036
"Nocardia",0.000610621400275754,0.000512468905732586,1.19152868290195,0.00152262653417972,0.000569910142494072,0.858685544555653,0.195804195804196
"Runella",0.00060660886939997,0.000555791533603153,1.09143236757741,0.00011578582959391,0.00129449825790643,0.859433513365067,0.000999000999000999
"Heliobacterium",0.000603767205046356,0.000862713020513005,0.699847099429808,0.00121819236658827,3.19738694866842e-05,0.860177978308299,0.016983016983017
"Kocuria",0.000598973723496291,0.000401776869587985,1.4908118630884,0.00128483392137405,0.000147028898186176,0.860916532730157,0.160839160839161
"Methylotenera",0.000598967152029315,0.0005264301960138,1.13779026462535,1.12345021091474e-05,0.00120916880616778,0.861655079049179,0.116883116883117
"Bordetella",0.000596977102538918,0.000604296246140645,0.987888153122793,0.00165109674676531,0.0015173134355516,0.862391171571327,0.738261738261738
"Parabacteroides",0.000591233850684935,0.000609724829238051,0.969673240015133,6.70550808089348e-05,0.00124260830868982,0.863120182473887,0.004995004995005
"Actinomyces",0.000590994079858621,0.000410105313377524,1.44107881702712,0.0013191678423148,0.000204614244725084,0.863848897731083,0.00599400599400599
"Gemella",0.000590861367003705,0.000424494748241945,1.3919167891965,0.001196870740054,1.51480060465944e-05,0.864577449348938,0.0699300699300699
"Unclassified.genus.in.Deltaproteobacteria",0.000578360918783594,0.000582260336712909,0.993302964870785,0.000962761586311255,0.00131548977093694,0.865290587500482,0.94005994005994
"Calothrix",0.000577570096079514,0.000643663253746846,0.897317180555833,0.00122196112870173,0.000342967691386672,0.866002750541463,0.015984015984016
"Unclassified.genus.in.Sphingomonadales",0.000575350651928875,0.000396118513383376,1.4524709966586,0.00105409517629417,0.000746124519852005,0.866712176934362,0.327672327672328
"Lachnoclostridium",0.000574508532234398,0.000647460287725528,0.887326285682473,0.000519640437063593,0.00130241062707722,0.867420564965811,0.291708291708292
"Comamonas",0.000562138433422806,0.000350694307146292,1.60293002186748,0.00117047064221643,0.00177626124987109,0.868113700256083,0.394605394605395
"Delftia",0.000551702792170972,0.000406923444663025,1.3557901354832,0.00157454776555793,0.000826168723286786,0.868793968055363,0.212787212787213
"Shewanella",0.000551161660440816,0.000506203870538914,1.08881360360607,0.00137091246789207,0.000797046902178801,0.869473568621313,0.65034965034965
"Unclassified.genus.in.Caulobacteraceae",0.000546366245294001,0.000423762828981285,1.28932083686399,0.000844292068106957,0.000700591257302647,0.870147256281701,0.00999000999000999
"Azoarcus",0.000545856931543209,0.00059074058510385,0.924021381478724,0.000391169475716005,0.00148288333880242,0.87082031594138,0.691308691308691
"Pseudoalteromonas",0.000542643412005113,0.000362379733542517,1.49744414981597,0.00138309226017888,0.000527557997522505,0.87148941322513,0.004995004995005
"Pantoea",0.000522348206014672,0.000441750705405301,1.18245019107649,0.00134960050895894,0.000463181208234452,0.8721334858483,0.012987012987013
"Catabacter",0.000513913538150385,0.000431740599903556,1.19032942064097,0.00098507132509677,0.00132479944511372,0.872767158246879,0.534465534465534
"Streptosporangium",0.000494916618903824,0.000621850277974156,0.795877458664404,0.0010394130734009,0.00011258165925438,0.873377406815395,0.024975024975025
"Methanothermobacter",0.000492868341310955,0.000713688470200097,0.690593111547353,0.000993224495871539,2.07054864129317e-05,0.87398512978986,0.024975024975025
"Achromobacter",0.000484076683989092,0.000415317057506339,1.16555936058972,0.00158268642315707,0.00140995433634996,0.874582012359919,0.775224775224775
"Unclassified.genus.in.Sphingomonadaceae",0.000477451294459206,0.000287482281421585,1.66080250963028,0.000997392621208887,0.000520940552458631,0.875170725605446,0.587412587412587
"Alicycliphilus",0.000476701102382212,0.000375804623365018,1.26848120737246,0.000889270136474468,0.0013994960572596,0.875758513839317,0.545454545454545
"Agrobacterium",0.00046563369292608,0.000338644479805533,1.37499271564524,0.00117443275961856,0.000373404427602634,0.876332655591095,0.110889110889111
"Friedmanniella",0.000462352426781171,0.000471721301431333,0.980138962091103,0.000965062595368272,8.56288452613839e-05,0.876902751433134,0.00799200799200799
"Rubrivivax",0.000454164501802881,0.000472933515926831,0.960313630791914,0.000462014466331773,0.000758698436782429,0.877462751292727,0.0789210789210789
"Methanothrix",0.000451371206466333,0.000283697342242798,1.59103078970699,0.000927576225666867,2.48338127342019e-05,0.878019306926736,0.325674325674326
"Haemophilus",0.000446415317195615,0.000331384643371919,1.34712131694828,0.000983538677099064,0.000198357990270329,0.878569751785278,0.0699300699300699
"Nitrosopumilus",0.000443050822978231,0.000465022425525869,0.952751520482499,2.80870914371207e-05,0.00091288861298096,0.879116048111114,0.450549450549451
"Blastomonas",0.000437515604850251,0.000609103157454392,0.718294757621595,0.000289814493726567,0.00086688835565887,0.879655519329832,0.0569430569430569
"Hungatella",0.00043516324552077,0.000465545488415198,0.934738401186415,0.000277751377793221,0.000926554182775215,0.880192090011653,0.0549450549450549
"Aequorivita",0.000432468345111678,0.000432613487360593,0.99966449902013,8.66178678273573e-05,0.000921326406798253,0.880725337792093,0.003996003996004
"Leptothrix",0.000420839813602967,0.000458376669330229,0.918109148569647,0.000476506525721354,0.00086358823699854,0.881244247208379,0.147852147852148
"Sulfuritortus",0.000419682821852546,0.000569973385695087,0.73632003245334,0.000854674570807313,7.37222278028405e-05,0.881761730015551,0.030969030969031
"Dehalobacter",0.000417703465986976,0.000405486521293857,1.03012910183583,6.486274269676e-05,0.000842907381621743,0.882276772211442,0.124875124875125
"Propionibacterium",0.000416236510583814,0.000292682096368616,1.42214544636714,0.000902378646719803,8.991791108961e-05,0.882790005602777,0.000999000999000999
"Frankia",0.000413946066128699,0.000340915878164857,1.2142176197746,0.00100041796121493,0.000275931747023542,0.883300414800305,0.26973026973027
"Vibrio",0.000413750379813303,0.000321824849265923,1.28563838608815,0.000611445908110553,0.00126142610251973,0.883810582710131,0.268731268731269
"Veillonella",0.000409157290990704,0.000337633088484394,1.21184002677989,0.000869376635325957,0.000108711133528186,0.884315087189448,0.000999000999000999
"Unclassified.genus.in.Oceanospirillales",0.00040448602364864,0.000415296995913709,0.973968094227883,0.000814973511497605,1.43057779171036e-05,0.884813831841553,0.0639360639360639
"Neorhizobium",0.00040381573157273,0.000293962007628883,1.37370041397504,0.00103494562913197,0.000412974405158146,0.885311750001349,0.148851148851149
"Alkalitalea",0.000401747567027511,0.000403144823376771,0.996534108170965,0.000157961887639067,0.000817095315053667,0.885807118045821,0.00599400599400599
"Thauera",0.000401246448980919,0.000407181143000035,0.985424929122723,0.00054285387562668,0.00119567328012323,0.88630186819516,0.677322677322677
"Fluviicola",0.000400968868255528,0.000242990153520766,1.6501445118074,3.25747589479797e-05,0.000824899657355068,0.886796276078279,0.000999000999000999
"Sinorhizobium",0.000400551587747237,0.000357728091361878,1.11970962700281,0.000959633473716176,0.000367335566896794,0.887290169440723,0.418581418581419
"Aeromicrobium",0.000399111431662374,0.000343698725626858,1.1612246479368,0.000816117562288055,0.00044787177085135,0.887782287043058,0.036963036963037
"Treponema",0.000397433936242779,0.000343219899371851,1.15795714925081,0.000474295896660032,0.00104193408947371,0.88827233623803,0.804195804195804
"Mycoplasma",0.000390948849775708,0.000278816937052468,1.40217037712504,0.000968239317826311,0.000284510871689541,0.888754389106788,0.0749250749250749
"Marinilabilia",0.000388284415914537,0.000501788932365191,0.773800279102114,3.15067176774124e-06,0.000779719503596815,0.889233156640426,0.026973026973027
"Fusobacterium",0.000386158823209149,0.00026250850766961,1.47103355482545,0.000919056424118226,0.000300491566717593,0.88970930324792,0.191808191808192
"Unclassified.genus.in.Corynebacteriales",0.000383595492718309,0.000259336468421399,1.4791421162372,0.000843231948664374,0.000183739513476827,0.890182289184095,0.001998001998002
"Gramella",0.000380284563080398,0.000377883084891919,1.00635508252285,0.000150222141616544,0.000827549935561085,0.890651192634463,0.00699300699300699
"Ruminococcus",0.000375189096663285,0.000231176398495991,1.62295588608624,0.000555068546190373,0.00090143929214416,0.891113813206124,0.198801198801199
"Sorangium",0.000374578175170038,0.000316496335143335,1.18351504765576,0.000863344768817726,0.000416921588246423,0.891575680491368,0.667332667332667
"Unclassified.genus.in.Desulfuromonadales",0.000370911360414841,0.000529553175998455,0.700423257240408,2.11737626588481e-05,0.00076299648348853,0.892033026472679,0.348651348651349
"Unclassified.genus.in.Candidatus.Rokubacteria",0.000364201553376579,0.00037349521196076,0.975117060978126,0.000380482855751541,0.000817518641284311,0.892482099039876,0.949050949050949
"Hymenobacter",0.00036147364765679,0.000280289577810216,1.28964355535739,0.000811676917471406,0.000864373256456497,0.89292780800905,0.140859140859141
"Unclassified.genus.in.Rhodobacteraceae",0.000360922026767017,0.000179560941294031,2.01002525474628,0.000872681075182482,0.000509711139144903,0.893372836811414,0.798201798201798
"Rathayibacter",0.000355978167495845,0.00024194046929403,1.47134610648054,0.000745524942977911,6.84463620022539e-05,0.893811769671698,0.0789210789210789
"Mitsuaria",0.000352068607729661,0.000389739404004862,0.903343629389007,0.000346839001984351,0.000619497929585194,0.894245881915418,0.045954045954046
"Lysobacter",0.000351474009880755,0.000243910720676193,1.44099451187043,0.000906338368349153,0.000459601151998142,0.894679261000314,0.677322677322677
"Capnocytophaga",0.00034573208224022,0.000271941882255828,1.27134547783623,0.000682186149022133,0.000681368533796151,0.895105560098422,0.00799200799200799
"Dysgonomonas",0.000345448984018433,0.000328783906946021,1.05068702184121,0.000130464493301747,0.000715441986219489,0.895531510127054,0.013986013986014
"Ramlibacter",0.000343868715690545,0.000357223713616766,0.962614469820589,0.000312495055511809,0.000961016959378774,0.895955511632545,0.478521478521479
